LoksabhaName,VidhansabhaName,LocalUnitName,LocalUnitType
Kota,Keshoraipatan,5,Ward
Kota,Keshoraipatan,6,Ward
Kota,Keshoraipatan,7,Ward
Kota,Keshoraipatan,8,Ward
Kota,Keshoraipatan,9,Ward
Kota,Keshoraipatan,10,Ward
Kota,Keshoraipatan,11,Ward
Kota,Keshoraipatan,12,Ward
Kota,Keshoraipatan,13,Ward
Kota,Keshoraipatan,14,Ward
Kota,Keshoraipatan,15,Ward
Kota,Keshoraipatan,16,Ward
Kota,Keshoraipatan,17,Ward
Kota,Keshoraipatan,18,Ward
Kota,Keshoraipatan,19,Ward
Kota,Keshoraipatan,20,Ward
Kota,Keshoraipatan,21,Ward
Kota,Keshoraipatan,22,Ward
Kota,Keshoraipatan,23,Ward
Kota,Keshoraipatan,24,Ward
Kota,Keshoraipatan,25,Ward
Kota,Keshoraipatan,1,Ward
Kota,Keshoraipatan,2,Ward
Kota,Keshoraipatan,3,Ward
Kota,Keshoraipatan,4,Ward
Kota,Keshoraipatan,5,Ward
Kota,Keshoraipatan,6,Ward
Kota,Keshoraipatan,7,Ward
Kota,Keshoraipatan,8,Ward
Kota,Keshoraipatan,9,Ward
Kota,Keshoraipatan,10,Ward
Kota,Keshoraipatan,11,Ward
Kota,Keshoraipatan,12,Ward
Kota,Keshoraipatan,13,Ward
Kota,Keshoraipatan,14,Ward
Kota,Keshoraipatan,15,Ward
Kota,Keshoraipatan,16,Ward
Kota,Keshoraipatan,17,Ward
Kota,Keshoraipatan,18,Ward
Kota,Keshoraipatan,19,Ward
Kota,Keshoraipatan,20,Ward
Kota,Keshoraipatan,21,Ward
Kota,Keshoraipatan,22,Ward
Kota,Keshoraipatan,23,Ward
Kota,Keshoraipatan,24,Ward
Kota,Keshoraipatan,25,Ward
Kota,Keshoraipatan,26,Ward
Kota,Keshoraipatan,27,Ward
Kota,Keshoraipatan,28,Ward
Kota,Keshoraipatan,29,Ward
Kota,Keshoraipatan,30,Ward
Kota,Keshoraipatan,31,Ward
Kota,Keshoraipatan,32,Ward
Kota,Keshoraipatan,33,Ward
Kota,Keshoraipatan,34,Ward
Kota,Keshoraipatan,35,Ward
Kota,Keshoraipatan,1,Ward
Kota,Keshoraipatan,2,Ward
Kota,Keshoraipatan,3,Ward
Kota,Keshoraipatan,4,Ward
Kota,Keshoraipatan,5,Ward
Kota,Keshoraipatan,6,Ward
Kota,Keshoraipatan,7,Ward
Kota,Keshoraipatan,8,Ward
Kota,Keshoraipatan,9,Ward
Kota,Keshoraipatan,10,Ward
Kota,Keshoraipatan,11,Ward
Kota,Keshoraipatan,12,Ward
Kota,Keshoraipatan,13,Ward
Kota,Keshoraipatan,14,Ward
Kota,Keshoraipatan,15,Ward
Kota,Keshoraipatan,16,Ward
Kota,Keshoraipatan,17,Ward
Kota,Keshoraipatan,18,Ward
Kota,Keshoraipatan,19,Ward
Kota,Keshoraipatan,20,Ward
Kota,Bundi,AJETA,Gram Panchayat
Kota,Bundi,ALPHA NAGAR,Gram Panchayat
Kota,Bundi,AMALI,Gram Panchayat
Kota,Bundi,AMLI,Gram Panchayat
Kota,Bundi,ANTHARA,Gram Panchayat
Kota,Bundi,BAMBORI,Gram Panchayat
Kota,Bundi,BHERUPURA BARAD,Gram Panchayat
Kota,Bundi,BHERUPURA OJHA,Gram Panchayat
Kota,Bundi,DABETA,Gram Panchayat
Kota,Bundi,DHANATRI,Gram Panchayat
Kota,Bundi,DOLARA,Gram Panchayat
Kota,Bundi,GADEGAL,Gram Panchayat
Kota,Bundi,GARARDA,Gram Panchayat
Kota,Bundi,GUDHA NATHAWTAN,Gram Panchayat
Kota,Bundi,GUMANPURA,Gram Panchayat
Kota,Bundi,HATIPURA,Gram Panchayat
Kota,Bundi,JAWTI KALA,Gram Panchayat
Kota,Bundi,KALPURIYA,Gram Panchayat
Kota,Bundi,KHATKHAR,Gram Panchayat
Kota,Bundi,KHYYAWDA,Gram Panchayat
Kota,Bundi,LALPURA,Gram Panchayat
Kota,Bundi,LOICHA,Gram Panchayat
Kota,Bundi,MANGAL,Gram Panchayat
Kota,Bundi,MATUNDA,Gram Panchayat
Kota,Bundi,NAMANA,Gram Panchayat
Kota,Bundi,NAYA GAON,Gram Panchayat
Kota,Bundi,NEEM KA KHERA,Gram Panchayat
Kota,Bundi,RAITHAL,Gram Panchayat
Kota,Bundi,RAM GANJ,Gram Panchayat
Kota,Bundi,RAM NAGAR,Gram Panchayat
Kota,Bundi,RAMGANJ,Gram Panchayat
Kota,Bundi,RAMNAGAR,Gram Panchayat
Kota,Bundi,RAYATHAL,Gram Panchayat
Kota,Bundi,RIHANA,Gram Panchayat
Kota,Bundi,SILOR,Gram Panchayat
Kota,Bundi,ULERA,Gram Panchayat
Kota,Bundi,AKTASA,Gram Panchayat
Kota,Bundi,ALPHA NAGAR,Gram Panchayat
Kota,Bundi,BADUNDA,Gram Panchayat
Kota,Bundi,BAJAR,Gram Panchayat
Kota,Bundi,BALLOP,Gram Panchayat
Kota,Bundi,BAROONDHAN,Gram Panchayat
Kota,Bundi,BUDHPURA,Gram Panchayat
Kota,Bundi,DABI,Gram Panchayat
Kota,Bundi,DEHIT,Gram Panchayat
Kota,Bundi,DELUNDA,Gram Panchayat
Kota,Bundi,DHANESHWAR,Gram Panchayat
Kota,Bundi,DORA,Gram Panchayat
Kota,Bundi,GAMACH,Gram Panchayat
Kota,Bundi,GANESHPURA,Gram Panchayat
Kota,Bundi,GOPALPURA,Gram Panchayat
Kota,Bundi,JAMEETPURA,Gram Panchayat
Kota,Bundi,JAWAHAR SAGAR,Gram Panchayat
Kota,Bundi,JHAK MUND,Gram Panchayat
Kota,Bundi,KHADIPUR,Gram Panchayat
Kota,Bundi,KHETUDA,Gram Panchayat
Kota,Bundi,LADPUR,Gram Panchayat
Kota,Bundi,LAMBAKHOH,Gram Panchayat
Kota,Bundi,LAXMI PURA,Gram Panchayat
Kota,Bundi,LEELERA VYASAN,Gram Panchayat
Kota,Bundi,NOTARA BHOPAT,Gram Panchayat
Kota,Bundi,RAGHUNATHPURA,Gram Panchayat
Kota,Bundi,RAJPURA,Gram Panchayat
Kota,Bundi,SEENTA,Gram Panchayat
Kota,Bundi,SOOTRA,Gram Panchayat
Kota,Bundi,SUWASAN,Gram Panchayat
Kota,Bundi,TALERA,Gram Panchayat
Kota,Bundi,TEERATH,Gram Panchayat
Kota,Bundi,THIKRIYA CHARANAN,Gram Panchayat
Kota,Bundi,1,Ward
Kota,Bundi,2,Ward
Kota,Bundi,3,Ward
Kota,Bundi,4,Ward
Kota,Bundi,5,Ward
Kota,Bundi,6,Ward
Kota,Bundi,7,Ward
Kota,Bundi,8,Ward
Kota,Bundi,9,Ward
Kota,Bundi,10,Ward
Kota,Bundi,11,Ward
Kota,Bundi,12,Ward
Kota,Bundi,13,Ward
Kota,Bundi,14,Ward
Kota,Bundi,15,Ward
Kota,Bundi,16,Ward
Kota,Bundi,17,Ward
Kota,Bundi,18,Ward
Kota,Bundi,19,Ward
Kota,Bundi,20,Ward
Kota,Bundi,21,Ward
Kota,Bundi,22,Ward
Kota,Bundi,23,Ward
Kota,Bundi,24,Ward
Kota,Bundi,25,Ward
Kota,Bundi,26,Ward
Kota,Bundi,27,Ward
Kota,Bundi,28,Ward
Kota,Bundi,29,Ward
Kota,Bundi,30,Ward
Kota,Bundi,31,Ward
Kota,Bundi,32,Ward
Kota,Bundi,33,Ward
Kota,Bundi,34,Ward
Kota,Bundi,35,Ward
Kota,Bundi,36,Ward
Kota,Bundi,37,Ward
Kota,Bundi,38,Ward
Kota,Bundi,39,Ward
Kota,Bundi,40,Ward
Kota,Bundi,41,Ward
Kota,Bundi,42,Ward
Kota,Bundi,43,Ward
Kota,Bundi,44,Ward
Kota,Bundi,45,Ward
Kota,Bundi,46,Ward
Kota,Bundi,47,Ward
Kota,Bundi,48,Ward
Kota,Bundi,49,Ward
Kota,Bundi,50,Ward
Kota,Bundi,51,Ward
Kota,Bundi,52,Ward
Kota,Bundi,53,Ward
Kota,Bundi,54,Ward
Kota,Bundi,55,Ward
Kota,Bundi,56,Ward
Kota,Bundi,57,Ward
Kota,Bundi,58,Ward
Kota,Bundi,59,Ward
Kota,Bundi,60,Ward
Pali,Pali,BANIYAWAS,Gram Panchayat
Pali,Pali,BHANGESAR,Gram Panchayat
Pali,Pali,BHANWARI,Gram Panchayat
Pali,Pali,BOMADARA,Gram Panchayat
Pali,Pali,DARI,Gram Panchayat
Pali,Pali,DAYALPURA,Gram Panchayat
Pali,Pali,DEGAI,Gram Panchayat
Pali,Pali,DENDA,Gram Panchayat
Pali,Pali,DINGAI,Gram Panchayat
Pali,Pali,GIRADRA,Gram Panchayat
Pali,Pali,GUNDOJ,Gram Panchayat
Pali,Pali,GURA ENDLA,Gram Panchayat
Pali,Pali,Gurdai,Gram Panchayat
Pali,Pali,HEMAWAS,Gram Panchayat
Pali,Pali,KHERWA,Gram Panchayat
Pali,Pali,KOORNA,Gram Panchayat
Pali,Pali,LAMBIYA,Gram Panchayat
Pali,Pali,MANIHARI,Gram Panchayat
Pali,Pali,NIMBLI URA,Gram Panchayat
Pali,Pali,ROOPAWAS,Gram Panchayat
Pali,Pali,SAKDARA,Gram Panchayat
Pali,Pali,SANPA,Gram Panchayat
Pali,Pali,SODAWAS,Gram Panchayat
Pali,Pali,SONAI MANJI,Gram Panchayat
Pali,Pali,TEWALI,Gram Panchayat
Pali,Pali,TEWALLI KALLAN,Gram Panchayat
Pali,Pali,BHAKRIWALA,Gram Panchayat
Pali,Pali,BITHOO,Gram Panchayat
Pali,Pali,CHENDA,Gram Panchayat
Pali,Pali,CHOTILA,Gram Panchayat
Pali,Pali,DHABAR,Gram Panchayat
Pali,Pali,DHOLERIYA SASAN,Gram Panchayat
Pali,Pali,DIWANDI,Gram Panchayat
Pali,Pali,GADHWARA,Gram Panchayat
Pali,Pali,GELAWAS,Gram Panchayat
Pali,Pali,JHEETRA,Gram Panchayat
Pali,Pali,JHINTARA,Gram Panchayat
Pali,Pali,KALALI,Gram Panchayat
Pali,Pali,KHANDI,Gram Panchayat
Pali,Pali,KHARDA,Gram Panchayat
Pali,Pali,KHUNDAWAS,Gram Panchayat
Pali,Pali,KULTHANA,Gram Panchayat
Pali,Pali,MANDAWAS,Gram Panchayat
Pali,Pali,RANA,Gram Panchayat
Pali,Pali,ROHAT,Gram Panchayat
Pali,Pali,SANWALTA KALAN,Gram Panchayat
Pali,Pali,SINGARI,Gram Panchayat
Pali,Pali,SONAILAKHA,Gram Panchayat
Pali,Pali,VAYAD,Gram Panchayat
Pali,Pali,Nagar Palrishad Pali Ward,Gram Panchayat
Pali,Pali,1,Ward
Pali,Pali,2,Ward
Pali,Pali,3,Ward
Pali,Pali,4,Ward
Pali,Pali,5,Ward
Pali,Pali,6,Ward
Pali,Pali,7,Ward
Pali,Pali,8,Ward
Pali,Pali,9,Ward
Pali,Pali,10,Ward
Pali,Pali,11,Ward
Pali,Pali,12,Ward
Pali,Pali,13,Ward
Pali,Pali,14,Ward
Pali,Pali,15,Ward
Pali,Pali,16,Ward
Pali,Pali,17,Ward
Pali,Pali,18,Ward
Pali,Pali,19,Ward
Pali,Pali,20,Ward
Pali,Pali,21,Ward
Pali,Pali,22,Ward
Pali,Pali,23,Ward
Pali,Pali,24,Ward
Pali,Pali,25,Ward
Pali,Pali,26,Ward
Pali,Pali,27,Ward
Pali,Pali,28,Ward
Pali,Pali,29,Ward
Pali,Pali,30,Ward
Pali,Pali,31,Ward
Pali,Pali,32,Ward
Pali,Pali,33,Ward
Pali,Pali,34,Ward
Pali,Pali,35,Ward
Pali,Pali,36,Ward
Pali,Pali,37,Ward
Pali,Pali,38,Ward
Pali,Pali,39,Ward
Pali,Pali,40,Ward
Pali,Pali,41,Ward
Pali,Pali,42,Ward
Pali,Pali,43,Ward
Pali,Pali,44,Ward
Pali,Pali,45,Ward
Pali,Pali,46,Ward
Pali,Pali,47,Ward
Pali,Pali,48,Ward
Pali,Pali,49,Ward
Pali,Pali,50,Ward
Pali,Pali,51,Ward
Pali,Pali,52,Ward
Pali,Pali,53,Ward
Pali,Pali,54,Ward
Pali,Pali,55,Ward
Pali,Pali,56,Ward
Pali,Pali,57,Ward
Pali,Pali,58,Ward
Pali,Pali,59,Ward
Pali,Pali,60,Ward
Pali,Pali,61,Ward
Pali,Pali,62,Ward
Pali,Pali,63,Ward
Pali,Pali,64,Ward
Pali,Pali,65,Ward
Pali,Sojat,BANSIYA,Gram Panchayat
Pali,Sojat,BIRATIYA KALLAN,Gram Panchayat
Pali,Sojat,BIRATIYA KHURD,Gram Panchayat
Pali,Sojat,DEOLI KALAN,Gram Panchayat
Pali,Sojat,HAZIWAS,Gram Panchayat
Pali,Sojat,JHOONTHA,Gram Panchayat
Pali,Sojat,KUSHALPURA,Gram Panchayat
Pali,Sojat,LEELAMBA,Gram Panchayat
Pali,Sojat,MOHRA KALLAN,Gram Panchayat
Pali,Sojat,NIMBERA KALLAN,Gram Panchayat
Pali,Sojat,PIPALIYA KALLAN,Gram Panchayat
Pali,Sojat,RAIPUR,Gram Panchayat
Pali,Sojat,RAMPURA KALLAN,Gram Panchayat
Pali,Sojat,ATBRA,Gram Panchayat
Pali,Sojat,BAGARI NAGAR,Gram Panchayat
Pali,Sojat,BHAISANA,Gram Panchayat
Pali,Sojat,BIRAWAS,Gram Panchayat
Pali,Sojat,BOYAL,Gram Panchayat
Pali,Sojat,CHADWAS,Gram Panchayat
Pali,Sojat,CHANDAWAL,Gram Panchayat
Pali,Sojat,CHANDAWAL NAGAR,Gram Panchayat
Pali,Sojat,CHANDAWAL STATION,Gram Panchayat
Pali,Sojat,CHARWAS,Gram Panchayat
Pali,Sojat,CHOPRA,Gram Panchayat
Pali,Sojat,DHAKRI,Gram Panchayat
Pali,Sojat,DHINNAWAS,Gram Panchayat
Pali,Sojat,DHURASANI,Gram Panchayat
Pali,Sojat,GAGRAU,Gram Panchayat
Pali,Sojat,GAGUDA,Gram Panchayat
Pali,Sojat,GUDA BEEJA,Gram Panchayat
Pali,Sojat,GUDA KALLAN,Gram Panchayat
Pali,Sojat,GUDA RAMSINGH,Gram Panchayat
Pali,Sojat,HARIYAMALI,Gram Panchayat
Pali,Sojat,JHUPELAO,Gram Panchayat
Pali,Sojat,KARMAWAS,Gram Panchayat
Pali,Sojat,KARMAWAS PATTA,Gram Panchayat
Pali,Sojat,KELWAD,Gram Panchayat
Pali,Sojat,KHARIYA NEEV,Gram Panchayat
Pali,Sojat,KHARIYA SODA,Gram Panchayat
Pali,Sojat,KHODIYA,Gram Panchayat
Pali,Sojat,KHOKHARA,Gram Panchayat
Pali,Sojat,KHORIYA,Gram Panchayat
Pali,Sojat,MANDLA,Gram Panchayat
Pali,Sojat,MEV,Gram Panchayat
Pali,Sojat,RAIRA KALLAN,Gram Panchayat
Pali,Sojat,RAJOLA KALLAN,Gram Panchayat
Pali,Sojat,RAJOLA KALLAN,Gram Panchayat
Pali,Sojat,RAYARA KALAN (KHURD),Gram Panchayat
Pali,Sojat,RENDRI,Gram Panchayat
Pali,Sojat,REPRAWAS,Gram Panchayat
Pali,Sojat,ROOPAWAS,Gram Panchayat
Pali,Sojat,SANDIYA,Gram Panchayat
Pali,Sojat,SARDARSAMAND,Gram Panchayat
Pali,Sojat,SHIVPURA,Gram Panchayat
Pali,Sojat,SIYAT,Gram Panchayat
Pali,Sojat,SOJAT ROAD,Gram Panchayat
Pali,Sojat,SURAYTA,Gram Panchayat
Pali,Sojat,1,Ward
Pali,Sojat,2,Ward
Pali,Sojat,3,Ward
Pali,Sojat,4,Ward
Pali,Sojat,5,Ward
Pali,Sojat,6,Ward
Pali,Sojat,7,Ward
Pali,Sojat,8,Ward
Pali,Sojat,9,Ward
Pali,Sojat,10,Ward
Pali,Sojat,11,Ward
Pali,Sojat,12,Ward
Pali,Sojat,13,Ward
Pali,Sojat,14,Ward
Pali,Sojat,15,Ward
Pali,Sojat,16,Ward
Pali,Sojat,17,Ward
Pali,Sojat,18,Ward
Pali,Sojat,19,Ward
Pali,Sojat,20,Ward
Pali,Sojat,21,Ward
Pali,Sojat,22,Ward
Pali,Sojat,23,Ward
Pali,Sojat,24,Ward
Pali,Sojat,25,Ward
Pali,Sojat,26,Ward
Pali,Sojat,27,Ward
Pali,Sojat,28,Ward
Pali,Sojat,29,Ward
Pali,Sojat,30,Ward
Pali,Sojat,31,Ward
Pali,Sojat,32,Ward
Pali,Sojat,33,Ward
Pali,Sojat,34,Ward
Pali,Sojat,35,Ward
Pali,Sojat,36,Ward
Pali,Sojat,37,Ward
Pali,Sojat,38,Ward
Pali,Sojat,39,Ward
Pali,Sojat,40,Ward
Pali,Bali,AMLIYA,Gram Panchayat
Pali,Bali,BARWA,Gram Panchayat
Pali,Bali,BEDAL,Gram Panchayat
Pali,Bali,BERA,Gram Panchayat
Pali,Bali,Berdi,Gram Panchayat
Pali,Bali,BHANDAR,Gram Panchayat
Pali,Bali,BHATUND,Gram Panchayat
Pali,Bali,BHEETWARA,Gram Panchayat
Pali,Bali,BHIMANA,Gram Panchayat
Pali,Bali,BIJAPUR,Gram Panchayat
Pali,Bali,BISALPUR,Gram Panchayat
Pali,Bali,BOYA,Gram Panchayat
Pali,Bali,CHAMUNDERI,Gram Panchayat
Pali,Bali,DHANI,Gram Panchayat
Pali,Bali,DOODNI,Gram Panchayat
Pali,Bali,FALNAGAON,Gram Panchayat
Pali,Bali,GORIYA,Gram Panchayat
Pali,Bali,GURALAS,Gram Panchayat
Pali,Bali,KAKARADI,Gram Panchayat
Pali,Bali,Kakradi,Gram Panchayat
Pali,Bali,Khetarli,Gram Panchayat
Pali,Bali,KHIMEL,Gram Panchayat
Pali,Bali,KOTBALIYAN,Gram Panchayat
Pali,Bali,KOTHAR,Gram Panchayat
Pali,Bali,KOYALWAO,Gram Panchayat
Pali,Bali,KUMTIYA,Gram Panchayat
Pali,Bali,Kundal,Gram Panchayat
Pali,Bali,KURAN,Gram Panchayat
Pali,Bali,Lalpura,Gram Panchayat
Pali,Bali,LATARA,Gram Panchayat
Pali,Bali,LUNAWA,Gram Panchayat
Pali,Bali,LUNDARA,Gram Panchayat
Pali,Bali,MALNOO,Gram Panchayat
Pali,Bali,MIRGESWAR,Gram Panchayat
Pali,Bali,MOKAMPURA,Gram Panchayat
Pali,Bali,MUNDARA,Gram Panchayat
Pali,Bali,Nadiya,Gram Panchayat
Pali,Bali,NANA,Gram Panchayat
Pali,Bali,PADERLA,Gram Panchayat
Pali,Bali,PEEPLA,Gram Panchayat
Pali,Bali,PERWA,Gram Panchayat
Pali,Bali,PHALNA (RURAL),Gram Panchayat
Pali,Bali,Rampura,Gram Panchayat
Pali,Bali,SENA,Gram Panchayat
Pali,Bali,SESLI,Gram Panchayat
Pali,Bali,SEWARI,Gram Panchayat
Pali,Bali,SHIVTALOB,Gram Panchayat
Pali,Bali,Thandi Beri,Gram Panchayat
Pali,Bali,Upla Bhimana,Gram Panchayat
Pali,Bali,AANA,Gram Panchayat
Pali,Bali,BAROD,Gram Panchayat
Pali,Bali,DADAI,Gram Panchayat
Pali,Bali,DESURI,Gram Panchayat
Pali,Bali,DHALOP,Gram Panchayat
Pali,Bali,DUDAPURA,Gram Panchayat
Pali,Bali,GHANERAO,Gram Panchayat
Pali,Bali,GUDA JATAN,Gram Panchayat
Pali,Bali,KOTARI,Gram Panchayat
Pali,Bali,MADA,Gram Panchayat
Pali,Bali,MANDIGRAH,Gram Panchayat
Pali,Bali,MANDPUR,Gram Panchayat
Pali,Bali,MORKHAN,Gram Panchayat
Pali,Bali,NARLAI,Gram Panchayat
Pali,Bali,NODOL,Gram Panchayat
Pali,Bali,SINDERLI,Gram Panchayat
Pali,Bali,SUMER,Gram Panchayat
Pali,Bali,JEEWAND KALAN,Gram Panchayat
Pali,Bali,NEEPAL,Gram Panchayat
Pali,Bali,1,Ward
Pali,Bali,2,Ward
Pali,Bali,3,Ward
Pali,Bali,4,Ward
Pali,Bali,5,Ward
Pali,Bali,6,Ward
Pali,Bali,7,Ward
Pali,Bali,8,Ward
Pali,Bali,9,Ward
Pali,Bali,10,Ward
Pali,Bali,11,Ward
Pali,Bali,12,Ward
Pali,Bali,13,Ward
Pali,Bali,14,Ward
Pali,Bali,15,Ward
Pali,Bali,16,Ward
Pali,Bali,17,Ward
Pali,Bali,18,Ward
Pali,Bali,19,Ward
Pali,Bali,20,Ward
Pali,Bali,1,Ward
Pali,Bali,2,Ward
Pali,Bali,3,Ward
Pali,Bali,4,Ward
Pali,Bali,5,Ward
Pali,Bali,6,Ward
Pali,Bali,7,Ward
Pali,Bali,8,Ward
Pali,Bali,9,Ward
Pali,Bali,10,Ward
Pali,Bali,11,Ward
Pali,Bali,12,Ward
Pali,Bali,13,Ward
Pali,Bali,14,Ward
Pali,Bali,15,Ward
Pali,Bali,16,Ward
Pali,Bali,17,Ward
Pali,Bali,18,Ward
Pali,Bali,19,Ward
Pali,Bali,20,Ward
Pali,Bali,21,Ward
Pali,Bali,22,Ward
Pali,Bali,23,Ward
Pali,Bali,24,Ward
Pali,Bali,25,Ward
Pali,Bali,26,Ward
Pali,Bali,27,Ward
Pali,Bali,28,Ward
Pali,Bali,29,Ward
Pali,Bali,30,Ward
Pali,Bali,31,Ward
Pali,Bali,32,Ward
Pali,Bali,33,Ward
Pali,Bali,34,Ward
Pali,Bali,35,Ward
Pali,Bali,1,Ward
Pali,Bali,2,Ward
Pali,Bali,3,Ward
Pali,Bali,4,Ward
Pali,Bali,5,Ward
Pali,Bali,6,Ward
Pali,Bali,7,Ward
Pali,Bali,8,Ward
Pali,Bali,9,Ward
Pali,Bali,10,Ward
Pali,Bali,11,Ward
Pali,Bali,12,Ward
Pali,Bali,13,Ward
Pali,Bali,14,Ward
Pali,Bali,15,Ward
Pali,Bali,16,Ward
Pali,Bali,17,Ward
Pali,Bali,18,Ward
Pali,Bali,19,Ward
Pali,Bali,20,Ward
Pali,Bali,21,Ward
Pali,Bali,22,Ward
Pali,Bali,23,Ward
Pali,Bali,24,Ward
Pali,Bali,25,Ward
Pali,Sumerpur,BADER WAS,Gram Panchayat
Pali,Sumerpur,BANIYAWAS,Gram Panchayat
Pali,Sumerpur,BHANGESAR,Gram Panchayat
Pali,Sumerpur,BHANWARI,Gram Panchayat
Pali,Sumerpur,BOMADARA,Gram Panchayat
Pali,Sumerpur,DARI,Gram Panchayat
Pali,Sumerpur,DAYALPURA,Gram Panchayat
Pali,Sumerpur,DENDA,Gram Panchayat
Pali,Sumerpur,DINGAI,Gram Panchayat
Pali,Sumerpur,GIRADRA,Gram Panchayat
Pali,Sumerpur,GUNDOJ,Gram Panchayat
Pali,Sumerpur,GURA ENDLA,Gram Panchayat
Pali,Sumerpur,Gurdai,Gram Panchayat
Pali,Sumerpur,HEMAWAS,Gram Panchayat
Pali,Sumerpur,KHERWA,Gram Panchayat
Pali,Sumerpur,KOORNA,Gram Panchayat
Pali,Sumerpur,LAMBIYA,Gram Panchayat
Pali,Sumerpur,MANIHARI,Gram Panchayat
Pali,Sumerpur,ROOPAWAS,Gram Panchayat
Pali,Sumerpur,SAKDARA,Gram Panchayat
Pali,Sumerpur,SANPA,Gram Panchayat
Pali,Sumerpur,SODAWAS,Gram Panchayat
Pali,Sumerpur,SONAI MANJI,Gram Panchayat
Pali,Sumerpur,TEWALI,Gram Panchayat
Pali,Sumerpur,TEWALLI KALLAN,Gram Panchayat
Pali,Sumerpur,BALRAI,Gram Panchayat
Pali,Sumerpur,BUSI,Gram Panchayat
Pali,Sumerpur,CHANCHORI,Gram Panchayat
Pali,Sumerpur,KHOR,Gram Panchayat
Pali,Sumerpur,KIRWA,Gram Panchayat
Pali,Sumerpur,MANDAL,Gram Panchayat
Pali,Sumerpur,NADANA BHATAN,Gram Panchayat
Pali,Sumerpur,NIMBARA,Gram Panchayat
Pali,Sumerpur,ANOPPURA,Gram Panchayat
Pali,Sumerpur,BALANA,Gram Panchayat
Pali,Sumerpur,BALUPURA,Gram Panchayat
Pali,Sumerpur,BAMNERA,Gram Panchayat
Pali,Sumerpur,BANKALI,Gram Panchayat
Pali,Sumerpur,BASANT,Gram Panchayat
Pali,Sumerpur,BHARUNDA,Gram Panchayat
Pali,Sumerpur,BIRAMI,Gram Panchayat
Pali,Sumerpur,CHANOD,Gram Panchayat
Pali,Sumerpur,DAOTARA,Gram Panchayat
Pali,Sumerpur,DHANA,Gram Panchayat
Pali,Sumerpur,DHOLA,Gram Panchayat
Pali,Sumerpur,DUJANA,Gram Panchayat
Pali,Sumerpur,Galthani,Gram Panchayat
Pali,Sumerpur,GOGARA,Gram Panchayat
Pali,Sumerpur,Jawai Bandh,Gram Panchayat
Pali,Sumerpur,KHIMARA,Gram Panchayat
Pali,Sumerpur,KHIWANDI,Gram Panchayat
Pali,Sumerpur,KOLIWARA,Gram Panchayat
Pali,Sumerpur,KORTA,Gram Panchayat
Pali,Sumerpur,KOSELAO,Gram Panchayat
Pali,Sumerpur,LAPOD,Gram Panchayat
Pali,Sumerpur,NETRA,Gram Panchayat
Pali,Sumerpur,NOVI,Gram Panchayat
Pali,Sumerpur,PALRI,Gram Panchayat
Pali,Sumerpur,PAWA,Gram Panchayat
Pali,Sumerpur,POMAWA,Gram Panchayat
Pali,Sumerpur,SALODRIYA,Gram Panchayat
Pali,Sumerpur,SANDERAO,Gram Panchayat
Pali,Sumerpur,SINDRU,Gram Panchayat
Pali,Sumerpur,1,Ward
Pali,Sumerpur,2,Ward
Pali,Sumerpur,3,Ward
Pali,Sumerpur,4,Ward
Pali,Sumerpur,5,Ward
Pali,Sumerpur,6,Ward
Pali,Sumerpur,7,Ward
Pali,Sumerpur,8,Ward
Pali,Sumerpur,9,Ward
Pali,Sumerpur,10,Ward
Pali,Sumerpur,11,Ward
Pali,Sumerpur,12,Ward
Pali,Sumerpur,13,Ward
Pali,Sumerpur,14,Ward
Pali,Sumerpur,15,Ward
Pali,Sumerpur,16,Ward
Pali,Sumerpur,17,Ward
Pali,Sumerpur,18,Ward
Pali,Sumerpur,19,Ward
Pali,Sumerpur,20,Ward
Pali,Sumerpur,21,Ward
Pali,Sumerpur,22,Ward
Pali,Sumerpur,23,Ward
Pali,Sumerpur,24,Ward
Pali,Sumerpur,25,Ward
Pali,Sumerpur,26,Ward
Pali,Sumerpur,27,Ward
Pali,Sumerpur,28,Ward
Pali,Sumerpur,29,Ward
Pali,Sumerpur,30,Ward
Pali,Sumerpur,31,Ward
Pali,Sumerpur,32,Ward
Pali,Sumerpur,33,Ward
Pali,Sumerpur,34,Ward
Pali,Sumerpur,35,Ward
Pali,Sumerpur,1,Ward
Pali,Sumerpur,2,Ward
Pali,Sumerpur,3,Ward
Pali,Sumerpur,4,Ward
Pali,Sumerpur,5,Ward
Pali,Sumerpur,6,Ward
Pali,Sumerpur,7,Ward
Pali,Sumerpur,8,Ward
Pali,Sumerpur,9,Ward
Pali,Sumerpur,10,Ward
Pali,Sumerpur,11,Ward
Pali,Sumerpur,12,Ward
Pali,Sumerpur,13,Ward
Pali,Sumerpur,14,Ward
Pali,Sumerpur,15,Ward
Pali,Sumerpur,16,Ward
Pali,Sumerpur,17,Ward
Pali,Sumerpur,18,Ward
Pali,Sumerpur,19,Ward
Pali,Sumerpur,20,Ward
Pali,Sumerpur,21,Ward
Pali,Sumerpur,22,Ward
Pali,Sumerpur,23,Ward
Pali,Sumerpur,24,Ward
Pali,Sumerpur,25,Ward
Udaipur,Aspur,AMARATIYA,Gram Panchayat
Udaipur,Aspur,ASPUR,Gram Panchayat
Udaipur,Aspur,BADLIYA,Gram Panchayat
Udaipur,Aspur,BADODA,Gram Panchayat
Udaipur,Aspur,BANKODA,Gram Panchayat
